Packet	Sample	Approved Time	Interval from Prev (s)	Approver	Hour of Day	Day of Week
19AUG26.pdf	ETX-260810-0202	8/19/2026 3:26:26 PM	47	OAjayi	15:00	Wednesday
19AUG26.pdf	ETX-260810-0216	8/19/2026 3:26:39 PM	13	OAjayi	15:00	Wednesday
19AUG26.pdf	ETX-260810-0185	8/19/2026 3:26:54 PM	15	OAjayi	15:00	Wednesday
19AUG26.pdf	ETX-260810-0739	8/19/2026 3:27:18 PM	24	OAjayi	15:00	Wednesday
19AUG26.pdf	ETX-260810-0170	8/19/2026 3:28:50 PM	92	OAjayi	15:00	Wednesday
19AUG26.pdf	ETX-260810-0191	8/19/2026 3:29:12 PM	22	OAjayi	15:00	Wednesday
19AUG26.pdf	ETX-260811-0291	8/19/2026 3:29:51 PM	39	OAjayi	15:00	Wednesday
19AUG26.pdf	ETX-260811-0292	8/19/2026 3:30:09 PM	18	OAjayi	15:00	Wednesday
19AUG26.pdf	ETX-260810-0633	8/19/2026 3:31:03 PM	54	OAjayi	15:00	Wednesday
19AUG26.pdf	ETX-260810-0761	8/19/2026 3:31:27 PM	24	OAjayi	15:00	Wednesday
19AUG26.pdf	ETX-260811-0311	8/19/2026 3:33:22 PM	115	OAjayi	15:00	Wednesday
19AUG26.pdf	ETX-260810-0638	8/19/2026 3:33:37 PM	15	OAjayi	15:00	Wednesday
19AUG26.pdf	ETX-260810-0634	8/19/2026 3:33:53 PM	16	OAjayi	15:00	Wednesday
19AUG26.pdf	ETX-260811-0309	8/19/2026 3:34:37 PM	44	OAjayi	15:00	Wednesday
19AUG26.pdf	ETX-260810-0636	8/19/2026 3:34:54 PM	17	OAjayi	15:00	Wednesday
19AUG26.pdf	ETX-260810-0666	8/19/2026 3:35:16 PM	22	OAjayi	15:00	Wednesday
19AUG26.pdf	ETX-260810-0632	8/19/2026 3:35:30 PM	14	OAjayi	15:00	Wednesday
19AUG26.pdf	ETX-260811-0031	8/19/2026 3:35:47 PM	17	OAjayi	15:00	Wednesday
19AUG26.pdf	ETX-260811-0113	8/19/2026 3:37:11 PM	84	OAjayi	15:00	Wednesday
19AUG26.pdf	ETX-260811-0115	8/19/2026 3:37:40 PM	29	OAjayi	15:00	Wednesday
19AUG26.pdf	ETX-260811-0119	8/19/2026 3:39:16 PM	96	OAjayi	15:00	Wednesday
19AUG26.pdf	ETX-260811-0130	8/19/2026 3:39:29 PM	13	OAjayi	15:00	Wednesday
19AUG26.pdf	ETX-260811-0134	8/19/2026 3:39:49 PM	20	OAjayi	15:00	Wednesday
19AUG26.pdf	ETX-260811-0114	8/19/2026 3:40:08 PM	19	OAjayi	15:00	Wednesday
19AUG26.pdf	ETX-260811-0042	8/19/2026 3:40:36 PM	28	OAjayi	15:00	Wednesday
19AUG26.pdf	ETX-260810-0616	8/19/2026 3:41:46 PM	70	OAjayi	15:00	Wednesday
19AUG26.pdf	ETX-260810-0599	8/19/2026 3:42:06 PM	20	OAjayi	15:00	Wednesday
19AUG26.pdf	ETX-260810-0741	8/19/2026 3:43:03 PM	57	OAjayi	15:00	Wednesday
19AUG26.pdf	ETX-260810-0416	8/19/2026 3:43:23 PM	20	OAjayi	15:00	Wednesday
19AUG26.pdf	ETX-260810-0743	8/19/2026 3:44:00 PM	37	OAjayi	15:00	Wednesday
19AUG26.pdf	ETX-260728-0370	8/19/2026 3:44:55 PM	55	OAjayi	15:00	Wednesday
19AUG26.pdf	ETX-260810-0149	8/19/2026 3:45:18 PM	23	OAjayi	15:00	Wednesday
19AUG26.pdf	ETX-260810-0130	8/19/2026 3:45:40 PM	22	OAjayi	15:00	Wednesday
19AUG26.pdf	ETX-260810-0085	8/19/2026 3:45:55 PM	15	OAjayi	15:00	Wednesday
19AUG26.pdf	ETX-260810-0742	8/19/2026 3:47:37 PM	102	OAjayi	15:00	Wednesday
21AUG26.pdf	ETX-260804-0789	8/21/2026 3:13:14 PM	0	OAjayi	15:00	Friday
21AUG26.pdf	ETX-260813-0220	8/21/2026 3:14:31 PM	77	OAjayi	15:00	Friday
21AUG26.pdf	ETX-260812-0028	8/21/2026 3:19:43 PM	312	OAjayi	15:00	Friday
21AUG26.pdf	ETX-260813-0108	8/21/2026 3:20:15 PM	32	OAjayi	15:00	Friday
21AUG26.pdf	ETX-260812-0036	8/21/2026 3:21:34 PM	79	OAjayi	15:00	Friday
21AUG26.pdf	ETX-260812-0026	8/21/2026 3:21:58 PM	24	OAjayi	15:00	Friday
21AUG26.pdf	ETX-260813-0099	8/21/2026 3:22:15 PM	17	OAjayi	15:00	Friday
21AUG26.pdf	ETX-260813-0097	8/21/2026 3:23:09 PM	54	OAjayi	15:00	Friday
21AUG26.pdf	ETX-260813-0095	8/21/2026 3:23:35 PM	26	OAjayi	15:00	Friday
21AUG26.pdf	ETX-260813-0093	8/21/2026 3:24:42 PM	67	OAjayi	15:00	Friday
21AUG26.pdf	ETX-260813-0119	8/21/2026 3:25:19 PM	37	OAjayi	15:00	Friday
21AUG26.pdf	ETX-260813-0103	8/21/2026 3:25:57 PM	38	OAjayi	15:00	Friday
21AUG26.pdf	ETX-260812-0035	8/21/2026 3:26:52 PM	55	OAjayi	15:00	Friday
21AUG26.pdf	ETX-260812-0030	8/21/2026 3:27:25 PM	33	OAjayi	15:00	Friday
21AUG26.pdf	ETX-260813-0131	8/21/2026 3:28:10 PM	45	OAjayi	15:00	Friday
21AUG26.pdf	ETX-260813-0105	8/21/2026 3:28:27 PM	17	OAjayi	15:00	Friday
21AUG26.pdf	ETX-260813-0116	8/21/2026 3:29:17 PM	50	OAjayi	15:00	Friday
21AUG26.pdf	ETX-260813-0129	8/21/2026 3:29:57 PM	40	OAjayi	15:00	Friday
21AUG26.pdf	ETX-260813-0101	8/21/2026 3:30:33 PM	36	OAjayi	15:00	Friday
21AUG26.pdf	ETX-260813-0721	8/21/2026 3:32:35 PM	122	OAjayi	15:00	Friday
21AUG26.pdf	ETX-260812-0526	8/21/2026 3:33:52 PM	77	OAjayi	15:00	Friday
21AUG26.pdf	ETX-260813-0214	8/21/2026 3:35:26 PM	94	OAjayi	15:00	Friday
21AUG26.pdf	ETX-260813-0239	8/21/2026 3:38:11 PM	165	OAjayi	15:00	Friday
21AUG26.pdf	ETX-260813-0182	8/21/2026 3:42:39 PM	268	OAjayi	15:00	Friday
21AUG26.pdf	ETX-260813-0082	8/21/2026 3:43:47 PM	68	OAjayi	15:00	Friday
21AUG26.pdf	ETX-260813-0234	8/21/2026 3:44:36 PM	49	OAjayi	15:00	Friday
21AUG26.pdf	ETX-260813-0219	8/21/2026 3:46:05 PM	89	OAjayi	15:00	Friday
21AUG26.pdf	ETX-260813-0248	8/21/2026 3:47:05 PM	60	OAjayi	15:00	Friday
21AUG26.pdf	ETX-260810-0506	8/21/2026 3:49:09 PM	124	OAjayi	15:00	Friday
21AUG26.pdf	ETX-260812-0032	8/21/2026 3:50:32 PM	83	OAjayi	15:00	Friday
21AUG26.pdf	ETX-260813-0112	8/21/2026 3:50:45 PM	13	OAjayi	15:00	Friday
24AUG26.pdf	ETX-260813-0123	8/24/2026 6:02:10 PM	0	OAjayi	18:00	Monday
24AUG26.pdf	ETX-260813-0130	8/24/2026 6:02:39 PM	29	OAjayi	18:00	Monday
24AUG26.pdf	ETX-260813-0121	8/24/2026 6:02:55 PM	16	OAjayi	18:00	Monday
24AUG26.pdf	ETX-260813-0127	8/24/2026 6:03:26 PM	31	OAjayi	18:00	Monday
24AUG26.pdf	ETX-260813-0115	8/24/2026 6:03:50 PM	24	OAjayi	18:00	Monday
24AUG26.pdf	ETX-260814-0222	8/24/2026 6:04:05 PM	15	OAjayi	18:00	Monday
24AUG26.pdf	ETX-260813-0666	8/24/2026 6:04:24 PM	19	OAjayi	18:00	Monday
24AUG26.pdf	ETX-260813-0850	8/24/2026 6:04:49 PM	25	OAjayi	18:00	Monday
24AUG26.pdf	ETX-260812-0467	8/24/2026 6:05:11 PM	22	OAjayi	18:00	Monday
24AUG26.pdf	ETX-260813-0111	8/24/2026 6:06:17 PM	66	OAjayi	18:00	Monday
24AUG26.pdf	ETX-260813-0555	8/24/2026 6:09:06 PM	169	OAjayi	18:00	Monday
24AUG26.pdf	ETX-260813-0357	8/24/2026 6:09:21 PM	15	OAjayi	18:00	Monday
24AUG26.pdf	ETX-260813-0940	8/24/2026 6:09:41 PM	20	OAjayi	18:00	Monday
24AUG26.pdf	ETX-260814-0395	8/24/2026 6:11:34 PM	113	OAjayi	18:00	Monday
24AUG26.pdf	ETX-260814-0074	8/24/2026 6:12:12 PM	38	OAjayi	18:00	Monday
24AUG26.pdf	ETX-260814-0310	8/24/2026 6:12:30 PM	18	OAjayi	18:00	Monday
24AUG26.pdf	ETX-260814-0379	8/24/2026 6:13:13 PM	43	OAjayi	18:00	Monday
24AUG26.pdf	ETX-260814-0426	8/24/2026 6:13:29 PM	16	OAjayi	18:00	Monday
24AUG26.pdf	ETX-260813-0869	8/24/2026 6:15:02 PM	93	OAjayi	18:00	Monday
24AUG26.pdf	ETX-260814-0270	8/24/2026 6:16:22 PM	80	OAjayi	18:00	Monday
24AUG26.pdf	ETX-260813-0440	8/24/2026 6:16:54 PM	32	OAjayi	18:00	Monday
24AUG26.pdf	ETX-260814-0318	8/24/2026 6:18:47 PM	113	OAjayi	18:00	Monday
24AUG26.pdf	ETX-260814-0386	8/24/2026 6:19:11 PM	24	OAjayi	18:00	Monday
24AUG26.pdf	ETX-260814-0321	8/24/2026 6:19:34 PM	23	OAjayi	18:00	Monday
24AUG26.pdf	ETX-260813-0626	8/24/2026 6:22:14 PM	160	OAjayi	18:00	Monday
24AUG26.pdf	ETX-260813-0630	8/24/2026 6:22:27 PM	13	OAjayi	18:00	Monday
24AUG26.pdf	ETX-260814-0271	8/24/2026 6:22:54 PM	27	OAjayi	18:00	Monday
24AUG26.pdf	ETX-260814-0266	8/24/2026 6:23:08 PM	14	OAjayi	18:00	Monday
24AUG26.pdf	ETX-260813-0706	8/24/2026 6:23:34 PM	26	OAjayi	18:00	Monday
24AUG26.pdf	ETX-260811-0820	8/24/2026 6:23:47 PM	13	OAjayi	18:00	Monday
24AUG26.pdf	ETX-260814-0364	8/24/2026 6:24:17 PM	30	OAjayi	18:00	Monday
24AUG26.pdf	ETX-260811-0821	8/24/2026 6:24:35 PM	18	OAjayi	18:00	Monday
24AUG26.pdf	ETX-260812-0433	8/24/2026 6:30:12 PM	337	OAjayi	18:00	Monday
24AUG26.pdf	ETX-260812-0745	8/24/2026 6:30:32 PM	20	OAjayi	18:00	Monday
24AUG26.pdf	ETX-260813-0365	8/24/2026 6:30:43 PM	11	OAjayi	18:00	Monday
24AUG26.pdf	ETX-260813-0416	8/24/2026 6:30:56 PM	13	OAjayi	18:00	Monday
24AUG26.pdf	ETX-260813-0500	8/24/2026 6:50:13 PM	1157	OAjayi	18:00	Monday
24AUG26.pdf	ETX-260813-0549	8/24/2026 6:50:41 PM	28	OAjayi	18:00	Monday
24AUG26.pdf	ETX-260812-0420	8/24/2026 6:50:59 PM	18	OAjayi	18:00	Monday
24AUG26.pdf	ETX-260813-0429	8/24/2026 6:51:45 PM	46	OAjayi	18:00	Monday
24AUG26.pdf	ETX-260813-0496	8/24/2026 6:51:57 PM	12	OAjayi	18:00	Monday
24AUG26.pdf	ETX-260813-0497	8/24/2026 6:52:14 PM	17	OAjayi	18:00	Monday
24AUG26.pdf	ETX-260814-0435	8/24/2026 6:52:34 PM	20	OAjayi	18:00	Monday
24AUG26.pdf	ETX-260814-0436	8/24/2026 6:52:44 PM	10	OAjayi	18:00	Monday
24AUG26.pdf	ETX-260814-0449	8/24/2026 6:52:57 PM	13	OAjayi	18:00	Monday
25AUG26.pdf	ETX-260814-0302	8/18/2026 1:21:31 PM	0	OAjayi	13:00	Tuesday
25AUG26.pdf	ETX-260814-0064	8/25/2026 2:08:33 PM	607622	OAjayi	14:00	Tuesday
25AUG26.pdf	ETX-260814-0063	8/25/2026 2:09:07 PM	34	OAjayi	14:00	Tuesday
25AUG26.pdf	ETX-260814-0065	8/25/2026 2:09:44 PM	37	OAjayi	14:00	Tuesday
25AUG26.pdf	ETX-260814-0060	8/25/2026 2:10:07 PM	23	OAjayi	14:00	Tuesday
25AUG26.pdf	ETX-260814-0069	8/25/2026 2:10:27 PM	20	OAjayi	14:00	Tuesday
25AUG26.pdf	ETX-260814-0058	8/25/2026 2:10:49 PM	22	OAjayi	14:00	Tuesday
25AUG26.pdf	ETX-260814-0070	8/25/2026 2:11:08 PM	19	OAjayi	14:00	Tuesday
25AUG26.pdf	ETX-260813-0240	8/25/2026 2:11:40 PM	32	OAjayi	14:00	Tuesday
25AUG26.pdf	ETX-260814-0072	8/25/2026 2:12:06 PM	26	OAjayi	14:00	Tuesday
25AUG26.pdf	ETX-260814-0071	8/25/2026 2:12:41 PM	35	OAjayi	14:00	Tuesday
25AUG26.pdf	ETX-260814-0067	8/25/2026 2:13:04 PM	23	OAjayi	14:00	Tuesday
25AUG26.pdf	ETX-260814-0073	8/25/2026 2:13:45 PM	41	OAjayi	14:00	Tuesday
25AUG26.pdf	ETX-260813-0391	8/25/2026 2:14:42 PM	57	OAjayi	14:00	Tuesday
25AUG26.pdf	ETX-260814-0349	8/25/2026 2:16:40 PM	118	OAjayi	14:00	Tuesday
25AUG26.pdf	ETX-260813-0758	8/25/2026 2:17:37 PM	57	OAjayi	14:00	Tuesday
25AUG26.pdf	ETX-260813-0750	8/25/2026 2:18:12 PM	35	OAjayi	14:00	Tuesday
25AUG26.pdf	ETX-260817-0013	8/25/2026 2:18:39 PM	27	OAjayi	14:00	Tuesday
25AUG26.pdf	ETX-260817-0283	8/25/2026 2:20:10 PM	91	OAjayi	14:00	Tuesday
25AUG26.pdf	ETX-260813-0753	8/25/2026 2:20:53 PM	43	OAjayi	14:00	Tuesday
25AUG26.pdf	ETX-260817-0280	8/25/2026 2:21:22 PM	29	OAjayi	14:00	Tuesday
25AUG26.pdf	ETX-260817-0058	8/25/2026 2:25:10 PM	228	OAjayi	14:00	Tuesday
25AUG26.pdf	ETX-260817-0059	8/25/2026 2:25:31 PM	21	OAjayi	14:00	Tuesday
25AUG26.pdf	ETX-260817-0031	8/25/2026 2:31:40 PM	369	OAjayi	14:00	Tuesday
25AUG26.pdf	ETX-260817-0063	8/25/2026 2:31:54 PM	14	OAjayi	14:00	Tuesday
25AUG26.pdf	ETX-260817-0057	8/25/2026 2:34:02 PM	128	OAjayi	14:00	Tuesday
25AUG26.pdf	ETX-260817-0064	8/25/2026 2:34:36 PM	34	OAjayi	14:00	Tuesday
25AUG26.pdf	ETX-260817-0056	8/25/2026 2:36:00 PM	84	OAjayi	14:00	Tuesday
25AUG26.pdf	ETX-260817-0044	8/25/2026 2:36:18 PM	18	OAjayi	14:00	Tuesday
25AUG26.pdf	ETX-260817-0037	8/25/2026 2:36:38 PM	20	OAjayi	14:00	Tuesday
25AUG26.pdf	ETX-260817-0062	8/25/2026 2:37:10 PM	32	OAjayi	14:00	Tuesday
25AUG26.pdf	ETX-260817-0041	8/25/2026 2:38:33 PM	83	OAjayi	14:00	Tuesday
25AUG26.pdf	ETX-260817-0055	8/25/2026 2:39:13 PM	40	OAjayi	14:00	Tuesday
25AUG26.pdf	ETX-260817-0060	8/25/2026 2:39:32 PM	19	OAjayi	14:00	Tuesday
25AUG26.pdf	ETX-260817-0038	8/25/2026 2:39:44 PM	12	OAjayi	14:00	Tuesday
25AUG26.pdf	ETX-260814-0392	8/25/2026 3:00:09 PM	1225	OAjayi	15:00	Tuesday
25AUG26.pdf	ETX-260814-0463	8/25/2026 3:00:44 PM	35	OAjayi	15:00	Tuesday
25AUG26.pdf	ETX-260814-0461	8/25/2026 3:01:01 PM	17	OAjayi	15:00	Tuesday
25AUG26.pdf	ETX-260814-0451	8/25/2026 3:01:19 PM	18	OAjayi	15:00	Tuesday
25AUG26.pdf	ETX-260814-0439	8/25/2026 3:01:49 PM	30	OAjayi	15:00	Tuesday
25AUG26.pdf	ETX-260814-0062	8/25/2026 3:03:24 PM	95	OAjayi	15:00	Tuesday
25AUG26.pdf	ETX-260817-0032	8/25/2026 3:05:53 PM	149	OAjayi	15:00	Tuesday
25AUG26.pdf	ETX-260817-0040	8/25/2026 3:06:20 PM	27	OAjayi	15:00	Tuesday
25AUG26.pdf	ETX-260817-0065	8/25/2026 3:06:47 PM	27	OAjayi	15:00	Tuesday
26AUG26.pdf	ETX-260817-0048	8/26/2026 5:54:19 PM	0	OAjayi	17:00	Wednesday
26AUG26.pdf	ETX-260817-0066	8/26/2026 5:54:44 PM	25	OAjayi	17:00	Wednesday
26AUG26.pdf	ETX-260817-0035	8/26/2026 5:56:49 PM	125	OAjayi	17:00	Wednesday
26AUG26.pdf	ETX-260817-0061	8/26/2026 5:57:06 PM	17	OAjayi	17:00	Wednesday
26AUG26.pdf	ETX-260817-0046	8/26/2026 5:57:24 PM	18	OAjayi	17:00	Wednesday
26AUG26.pdf	ETX-260817-0047	8/26/2026 5:59:36 PM	132	OAjayi	17:00	Wednesday
26AUG26.pdf	ETX-260817-0034	8/26/2026 6:00:19 PM	43	OAjayi	18:00	Wednesday
26AUG26.pdf	ETX-260818-0190	8/26/2026 6:02:13 PM	114	OAjayi	18:00	Wednesday
26AUG26.pdf	ETX-260817-0274	8/26/2026 6:03:58 PM	105	OAjayi	18:00	Wednesday
26AUG26.pdf	ETX-260817-0637	8/26/2026 6:04:11 PM	13	OAjayi	18:00	Wednesday
26AUG26.pdf	ETX-260817-0354	8/26/2026 6:04:27 PM	16	OAjayi	18:00	Wednesday
26AUG26.pdf	ETX-260817-0307	8/26/2026 6:04:43 PM	16	OAjayi	18:00	Wednesday
26AUG26.pdf	ETX-260817-0696	8/26/2026 6:05:18 PM	35	OAjayi	18:00	Wednesday
26AUG26.pdf	ETX-260817-0603	8/26/2026 6:06:32 PM	74	OAjayi	18:00	Wednesday
26AUG26.pdf	ETX-260817-0697	8/26/2026 6:10:50 PM	258	OAjayi	18:00	Wednesday
26AUG26.pdf	ETX-260817-0214	8/26/2026 6:11:13 PM	23	OAjayi	18:00	Wednesday
26AUG26.pdf	ETX-260817-0445	8/26/2026 6:12:41 PM	88	OAjayi	18:00	Wednesday
26AUG26.pdf	ETX-260817-0503	8/26/2026 6:12:47 PM	6	OAjayi	18:00	Wednesday
26AUG26.pdf	ETX-260818-0169	8/26/2026 6:14:29 PM	102	OAjayi	18:00	Wednesday
26AUG26.pdf	ETX-260815-0012	8/26/2026 6:14:42 PM	13	OAjayi	18:00	Wednesday
26AUG26.pdf	ETX-260817-0686	8/26/2026 6:15:10 PM	28	OAjayi	18:00	Wednesday
26AUG26.pdf	ETX-260814-0434	8/26/2026 6:16:14 PM	64	OAjayi	18:00	Wednesday
26AUG26.pdf	ETX-260817-0224	8/26/2026 6:16:26 PM	12	OAjayi	18:00	Wednesday
26AUG26.pdf	ETX-260818-0045	8/26/2026 6:16:50 PM	24	OAjayi	18:00	Wednesday
26AUG26.pdf	ETX-260817-0736	8/26/2026 6:23:11 PM	381	OAjayi	18:00	Wednesday
26AUG26.pdf	ETX-260818-0046	8/26/2026 6:23:30 PM	19	OAjayi	18:00	Wednesday
26AUG26.pdf	ETX-260817-0680	8/26/2026 6:23:48 PM	18	OAjayi	18:00	Wednesday
26AUG26.pdf	ETX-260817-0744	8/26/2026 6:24:09 PM	21	OAjayi	18:00	Wednesday
26AUG26.pdf	ETX-260818-0047	8/26/2026 6:24:29 PM	20	OAjayi	18:00	Wednesday
26AUG26.pdf	ETX-260818-0049	8/26/2026 6:24:44 PM	15	OAjayi	18:00	Wednesday
26AUG26.pdf	ETX-260818-0434	8/26/2026 6:26:16 PM	92	OAjayi	18:00	Wednesday
26AUG26.pdf	ETX-260818-0431	8/26/2026 6:26:40 PM	24	OAjayi	18:00	Wednesday
26AUG26.pdf	ETX-260817-0110	8/26/2026 6:27:27 PM	47	OAjayi	18:00	Wednesday
26AUG26.pdf	ETX-260817-0597	8/26/2026 6:27:47 PM	20	OAjayi	18:00	Wednesday
26AUG26.pdf	ETX-260812-0784	8/26/2026 6:28:00 PM	13	OAjayi	18:00	Wednesday
26AUG26.pdf	ETX-260818-0160	8/26/2026 6:29:47 PM	107	OAjayi	18:00	Wednesday
26AUG26.pdf	ETX-260817-0342	8/26/2026 6:30:25 PM	38	OAjayi	18:00	Wednesday
26AUG26.pdf	ETX-260818-0255	8/26/2026 6:31:52 PM	87	OAjayi	18:00	Wednesday
26AUG26.pdf	ETX-260818-0438	8/26/2026 6:32:46 PM	54	OAjayi	18:00	Wednesday
26AUG26.pdf	ETX-260818-0436	8/26/2026 6:32:59 PM	13	OAjayi	18:00	Wednesday
26AUG26.pdf	ETX-260818-0426	8/26/2026 6:33:17 PM	18	OAjayi	18:00	Wednesday
27AUG26.pdf	ETX-260810-0544	8/12/2026 1:34:52 PM	0	OAjayi	13:00	Wednesday
27AUG26.pdf	ETX-260818-0625	8/27/2026 5:12:05 PM	1309033	OAjayi	17:00	Thursday
27AUG26.pdf	ETX-260817-0739	8/27/2026 5:12:22 PM	17	OAjayi	17:00	Thursday
27AUG26.pdf	ETX-260817-0706	8/27/2026 5:13:06 PM	44	OAjayi	17:00	Thursday
27AUG26.pdf	ETX-260817-0741	8/27/2026 5:13:51 PM	45	OAjayi	17:00	Thursday
27AUG26.pdf	ETX-260818-0262	8/27/2026 5:14:04 PM	13	OAjayi	17:00	Thursday
27AUG26.pdf	ETX-260818-0259	8/27/2026 5:14:17 PM	13	OAjayi	17:00	Thursday
27AUG26.pdf	ETX-260818-0283	8/27/2026 5:48:55 PM	2078	OAjayi	17:00	Thursday
27AUG26.pdf	ETX-260819-0567	8/27/2026 5:49:11 PM	16	OAjayi	17:00	Thursday
27AUG26.pdf	ETX-260818-0459	8/27/2026 5:50:27 PM	76	OAjayi	17:00	Thursday
27AUG26.pdf	ETX-260818-0298	8/27/2026 5:50:53 PM	26	OAjayi	17:00	Thursday
27AUG26.pdf	ETX-260818-0709	8/27/2026 5:51:35 PM	42	OAjayi	17:00	Thursday
27AUG26.pdf	ETX-260818-0260	8/27/2026 5:52:06 PM	31	OAjayi	17:00	Thursday
27AUG26.pdf	ETX-260818-0557	8/27/2026 5:52:59 PM	53	OAjayi	17:00	Thursday
27AUG26.pdf	ETX-260819-0083	8/27/2026 5:56:07 PM	188	OAjayi	17:00	Thursday
27AUG26.pdf	ETX-260819-0081	8/27/2026 5:56:22 PM	15	OAjayi	17:00	Thursday
27AUG26.pdf	ETX-260819-0058	8/27/2026 5:56:41 PM	19	OAjayi	17:00	Thursday
27AUG26.pdf	ETX-260819-0088	8/27/2026 5:56:58 PM	17	OAjayi	17:00	Thursday
27AUG26.pdf	ETX-260819-0085	8/27/2026 5:57:14 PM	16	OAjayi	17:00	Thursday
27AUG26.pdf	ETX-260819-0063	8/27/2026 5:57:38 PM	24	OAjayi	17:00	Thursday
27AUG26.pdf	ETX-260819-0087	8/27/2026 5:58:01 PM	23	OAjayi	17:00	Thursday
27AUG26.pdf	ETX-260819-0079	8/27/2026 5:58:41 PM	40	OAjayi	17:00	Thursday
27AUG26.pdf	ETX-260819-0062	8/27/2026 5:59:06 PM	25	OAjayi	17:00	Thursday
27AUG26.pdf	ETX-260819-0060	8/27/2026 5:59:25 PM	19	OAjayi	17:00	Thursday
27AUG26.pdf	ETX-260819-0070	8/27/2026 5:59:39 PM	14	OAjayi	17:00	Thursday
27AUG26.pdf	ETX-260819-0090	8/27/2026 5:59:56 PM	17	OAjayi	17:00	Thursday
27AUG26.pdf	ETX-260819-0061	8/27/2026 6:00:12 PM	16	OAjayi	18:00	Thursday
27AUG26.pdf	ETX-260819-0505	8/27/2026 6:20:23 PM	1211	OAjayi	18:00	Thursday
27AUG26.pdf	ETX-260819-0750	8/27/2026 6:21:05 PM	42	OAjayi	18:00	Thursday
27AUG26.pdf	ETX-260819-0629	8/27/2026 6:21:39 PM	34	OAjayi	18:00	Thursday
27AUG26.pdf	ETX-260819-0561	8/27/2026 6:22:52 PM	73	OAjayi	18:00	Thursday
27AUG26.pdf	ETX-260818-0645	8/27/2026 6:24:01 PM	69	OAjayi	18:00	Thursday
27AUG26.pdf	ETX-260819-0417	8/27/2026 6:26:17 PM	136	OAjayi	18:00	Thursday
27AUG26.pdf	ETX-260819-0511	8/27/2026 6:27:32 PM	75	OAjayi	18:00	Thursday
27AUG26.pdf	ETX-260819-0053	8/27/2026 6:29:37 PM	125	OAjayi	18:00	Thursday
27AUG26.pdf	ETX-260819-0544	8/27/2026 6:29:59 PM	22	OAjayi	18:00	Thursday
27AUG26.pdf	ETX-260818-0562	8/27/2026 6:30:24 PM	25	OAjayi	18:00	Thursday
27AUG26.pdf	ETX-260819-0418	8/27/2026 6:31:03 PM	39	OAjayi	18:00	Thursday
27AUG26.pdf	ETX-260818-0201	8/27/2026 6:32:02 PM	59	OAjayi	18:00	Thursday
27AUG26.pdf	ETX-260819-0519	8/27/2026 6:32:11 PM	9	OAjayi	18:00	Thursday
27AUG26.pdf	ETX-260819-0624	8/27/2026 6:33:56 PM	105	OAjayi	18:00	Thursday
27AUG26.pdf	ETX-260817-0673	8/27/2026 6:34:18 PM	22	OAjayi	18:00	Thursday
27AUG26.pdf	ETX-260819-0069	8/27/2026 6:35:28 PM	70	OAjayi	18:00	Thursday
27AUG26.pdf	ETX-260819-0407	8/27/2026 6:35:38 PM	10	OAjayi	18:00	Thursday
27AUG26.pdf	ETX-260819-0409	8/27/2026 6:35:49 PM	11	OAjayi	18:00	Thursday
27AUG26.pdf	ETX-260820-0055	8/27/2026 6:36:04 PM	15	OAjayi	18:00	Thursday
28AUG26.pdf	ETX-260819-0339	8/28/2026 2:52:25 PM	0	OAjayi	14:00	Friday
28AUG26.pdf	ETX-260819-0335	8/28/2026 2:58:20 PM	355	OAjayi	14:00	Friday
28AUG26.pdf	ETX-260819-0334	8/28/2026 2:58:33 PM	13	OAjayi	14:00	Friday
28AUG26.pdf	ETX-260819-0338	8/28/2026 2:58:49 PM	16	OAjayi	14:00	Friday
28AUG26.pdf	ETX-260819-0342	8/28/2026 2:59:29 PM	40	OAjayi	14:00	Friday
28AUG26.pdf	ETX-260819-0337	8/28/2026 2:59:52 PM	23	OAjayi	14:00	Friday
28AUG26.pdf	ETX-260819-0521	8/28/2026 3:02:59 PM	187	OAjayi	15:00	Friday
28AUG26.pdf	ETX-260820-0014	8/28/2026 3:03:12 PM	13	OAjayi	15:00	Friday
28AUG26.pdf	ETX-260819-0278	8/28/2026 3:03:31 PM	19	OAjayi	15:00	Friday
28AUG26.pdf	ETX-260819-0330	8/28/2026 3:04:15 PM	44	OAjayi	15:00	Friday
28AUG26.pdf	ETX-260820-0069	8/28/2026 3:05:23 PM	68	OAjayi	15:00	Friday
28AUG26.pdf	ETX-260820-0120	8/28/2026 3:06:55 PM	92	OAjayi	15:00	Friday
28AUG26.pdf	ETX-260819-0075	8/28/2026 3:07:38 PM	43	OAjayi	15:00	Friday
28AUG26.pdf	ETX-260820-0146	8/28/2026 3:08:04 PM	26	OAjayi	15:00	Friday
28AUG26.pdf	ETX-260820-0135	8/28/2026 3:08:18 PM	14	OAjayi	15:00	Friday
28AUG26.pdf	ETX-260820-0145	8/28/2026 3:08:31 PM	13	OAjayi	15:00	Friday
28AUG26.pdf	ETX-260819-0089	8/28/2026 3:08:50 PM	19	OAjayi	15:00	Friday
28AUG26.pdf	ETX-260820-0102	8/28/2026 3:09:05 PM	15	OAjayi	15:00	Friday
28AUG26.pdf	ETX-260820-0078	8/28/2026 3:10:20 PM	75	OAjayi	15:00	Friday
28AUG26.pdf	ETX-260820-0067	8/28/2026 3:10:31 PM	11	OAjayi	15:00	Friday
